fecha,ipc_imp,tcn,ln_ipc_imp,ln_tcn,dln_ipc_imp,dln_tcn
2022-04-01,132.4,6851.9389473684205,4.885827643502908,8.832286949212898,0.031456371881317224,-0.016070721919600572
2022-05-01,133,6852.801428571429,4.890349128221754,8.832412815326446,0.004521484718845947,1.2586611354770127e-4
2022-06-01,134.6,6858.111590909091,4.902307417210627,8.833187404530772,0.011958288988873633,7.745892043260483e-4
2022-07-01,136.4,6868.381904761906,4.915591745409362,8.834683826872364,0.013284328198734485,0.0014964223415923072
2022-08-01,135.6,6874.472272727274,4.909709375506295,8.83557015925797,-0.0058823699030670085,8.8633238560476e-4
2022-09-01,136.2,6974.235454545455,4.9141243937154115,8.849977988430156,0.004415018209116717,0.014407829172187192
2022-10-01,136.4,7176.84425,4.915591745409362,8.878615045926656,0.0014673516939502917,0.028637057496499807
2022-11-01,138,7181.52619047619,4.927253685157205,8.879267200801966,0.011661939747843242,6.52154875309563e-4
2022-12-01,137.7,7238.661999999998,4.925077405734609,8.887191661671078,-0.002176279422595684,0.007924460869112693
2023-01-01,139.4,7373.170681818181,4.937347498326424,8.905603107296935,0.012270092591814219,0.018411445625856615
2023-02-01,139.4,7292.057631578948,4.937347498326424,8.894541039165423,0,-0.011062068131511893
2023-03-01,139.1,7184.707826086957,4.935193098929397,8.879710133258602,-0.002154399397026552,-0.014830905906821457
2023-04-01,138.6,7173.02611111111,4.931592086755803,8.878082896313746,-0.00360101217359432,-0.001627236944855781
2023-05-01,138.4,7207.704523809525,4.93014804318357,8.882905805635726,-0.0014440435722331557,0.004822909321980262
2023-06-01,138.1,7251.661666666667,4.9279780604152466,8.888985916989766,-0.002169982768323031,0.00608011135403963
2023-07-01,138.1,7272.678095238096,4.9279780604152466,8.891879878930025,0,0.00289396194025926
2023-08-01,137.1,7273.179772727272,4.920710586568268,8.891948857672142,-0.007267473846978234,6.897874211730937e-5
2023-09-01,138.2,7276.052250000001,4.92870191133357,8.892343720755713,0.0079913247653014,3.9486308357084e-4
2023-10-01,138.7,7384.842499999999,4.932313327320786,8.907184867723839,0.003611415987216482,0.01484114696812533
2023-11-01,137.9,7442.171363636363,4.926528784799256,8.91491793519835,-0.005784542521530156,0.0077330674745113015
2023-12-01,137,7335.212222222223,4.919980925828125,8.900441622976835,-0.006547858971130971,-0.014476312221514576
2024-01-01,136.5,7282.998863636363,4.916324614625014,8.893297988188294,-0.003656311203110718,-0.0071436347885409646
2024-02-01,136.3,7285.048095238096,4.914858338702487,8.893579320561953,-0.0014662759225272382,2.8133237365857156e-4
2024-03-01,138.3,7317.5875,4.929425238670713,8.898035976130354,0.014566899968225577,0.0044566555684006914
2024-04-01,138.4,7405.407045454545,4.93014804318357,8.909965694192447,7.228045128568894e-4,0.011929718062093642
2024-05-01,139.2,7506.951749999999,4.935911747900319,8.92358477021786,0.005763704716749807,0.013619076025412014
